       Wave (um)         Flux (Jy)  Uncertainty (Jy)
         136.369           328.245           1.67392
         136.431           328.016           2.32982
         136.492           327.729           2.06748
         136.554           327.451           1.75200
         136.615           327.134           2.06935
         136.677           326.812           2.63483
         136.738           326.494           1.98336
         136.800           326.203           2.42212
         136.861           325.956           2.22473
         136.923           325.746           2.27351
         136.984           325.544           2.35692
         137.046           325.375           2.46048
         137.107           325.242           2.07780
         137.169           325.152           1.29299
         137.231           325.070           1.54744
         137.292           325.027           1.79347
         137.354           324.983           1.84922
         137.415           324.957           2.33855
         137.477           324.939           2.17392
         137.539           324.899           1.51252
         137.600           324.823           2.01091
         137.662           324.733           1.73255
         137.723           324.628           2.24630
         137.785           324.513           2.00378
         137.847           324.387           1.79550
         137.908           324.241           2.25695
         137.970           324.079           2.04583
         138.032           323.909           2.14695
         138.093           323.688           1.65531
         138.155           323.463           2.43449
         138.217           323.236           1.55863
         138.278           323.019           1.60721
         138.340           322.808           2.04368
         138.402           322.625           1.63062
         138.463           322.445           1.96953
         138.525           322.266           1.87563
         138.587           322.084           1.53894
         138.649           321.886           1.72438
         138.710           321.663           1.67471
         138.772           321.440           1.90559
         138.834           321.216           1.67483
         138.896           320.996           1.86879
         138.957           320.758           2.06340
         139.019           320.517           1.63662
         139.081           320.228           1.69136
         139.143           319.935           1.63954
         139.204           319.601           1.64619
         139.266           319.242           1.81850
         139.328           318.885           1.67302
         139.390           318.549           1.38984
         139.452           318.220           1.52210
         139.514           317.892           1.48910
         139.575           317.547           1.64760
         139.637           317.190           1.63178
         139.699           316.829           1.56315
         139.761           316.488           1.57386
         139.823           316.133           1.39135
         139.885           315.809           1.29808
         139.947           315.505           1.38675
         140.008           315.225           1.50345
         140.070           314.964           1.39788
         140.132           314.731           1.63799
         140.194           314.499           1.33201
         140.256           314.295           1.66572
         140.318           314.143           1.54153
         140.380           314.022           1.60944
         140.442           313.930           1.88948
         140.504           313.853           1.60815
         140.566           313.780           1.51110
         140.628           313.719           1.66552
         140.690           313.657           1.78272
         140.752           313.596           1.72265
         140.814           313.522           1.60242
         140.876           313.475           2.29748
         140.938           313.432           2.10219
         141.000           313.413           1.67987
         141.062           313.422           2.32051
         141.124           313.429           1.88111
         141.186           313.477           2.05418
         141.248           313.561           2.21817
         141.310           313.678           1.86361
         141.372           313.817           1.94292
         141.434           313.994           2.11500
         141.496           314.215           1.86657
         141.558           314.437           1.74564
         141.620           314.685           1.70112
         141.682           314.923           2.36899
         141.744           315.145           2.47426
         141.806           315.349           2.10584
         141.868           315.524           2.20294
         141.930           315.709           1.84698
         141.992           315.889           1.96639
         142.054           316.071           2.52679
         142.116           316.251           2.22839
         142.179           316.430           2.00903
         142.241           316.604           2.42013
         142.303           316.767           1.58647
         142.365           316.997           2.24089
         142.427           317.274           2.51793
         142.489           317.585           2.48693
         142.551           317.925           2.32838
         142.614           318.280           2.45741
         142.676           318.633           2.64340
         142.738           318.969           1.80426
         142.800           319.292           2.41390
         142.862           319.592           3.27653
         142.924           319.875           3.10052
         142.987           320.134           3.17549
         143.049           320.317           1.06218
         143.111           320.422           1.40968
         143.173           320.447           1.22953
         143.235           320.402           1.27474
         143.298           320.303           1.07126
         143.360           320.199           1.14728
         143.422           320.061          0.869810
         143.484           319.892          0.966448
         143.547           319.693           1.33526
         143.609           319.484           1.18334
         143.671           319.283           1.03993
         143.733           319.066          0.768219
         143.796           318.868          0.895553
         143.858           318.700          0.985617
         143.920           318.558           1.23059
         143.982           318.410          0.818776
         144.045           318.266          0.850428
         144.107           318.132           1.08579
         144.169           317.954          0.808395
         144.232           317.788          0.850679
         144.294           317.613          0.782189
         144.356           317.466           1.11304
         144.418           317.314          0.842523
         144.481           317.176          0.715138
         144.543           317.069          0.977910
         144.605           316.977          0.917595
         144.668           316.939          0.909248
         144.730           316.904          0.387932
         144.793           316.920          0.571145
         144.855           316.958          0.592700
         144.917           317.065          0.975681
         144.980           317.222          0.641771
         145.042           317.390          0.876174
         145.104           317.595          0.896699
         145.167           317.799          0.850816
         145.229           317.991          0.810311
         145.291           318.153          0.885558
         145.354           318.291          0.976656
         145.416           318.435           1.23787
         145.479           318.542          0.739170
         145.541           318.667           1.02858
         145.604           318.735          0.910817
         145.666           318.786           1.08079
         145.728           318.769          0.906869
         145.791           318.707          0.920970
         145.853           318.603          0.937224
         145.916           318.473           1.27848
         145.978           318.333           1.20728
         146.041           318.176           1.00106
         146.103           317.978           1.20949
         146.165           317.774           1.03256
         146.228           317.547           1.06424
         146.290           317.318          0.815804
         146.353           317.104           1.21395
         146.415           316.894          0.914823
         146.478           316.690           1.16639
         146.540           316.493          0.984495
         146.603           316.303           1.01973
         146.665           316.147           1.18587
         146.728           316.015          0.974484
         146.790           315.882          0.900344
         146.853           315.748          0.799612
         146.915           315.626           1.29004
         146.978           315.513           1.26074
         147.040           315.360          0.861365
         147.103           315.226          0.805823
         147.166           315.075          0.867540
         147.228           314.953           1.13013
         147.291           314.848           1.01993
         147.353           314.729          0.750321
         147.416           314.624           1.06499
         147.478           314.496          0.961450
         147.541           314.378          0.862931
         147.603           314.277          0.786732
         147.666           314.208           1.28087
         147.729           314.174           1.27148
         147.791           314.140           1.22158
         147.854           314.135           1.14091
         147.916           314.108          0.995755
         147.979           314.079           1.23580
         148.041           314.020           1.05070
         148.104           313.935           1.13713
         148.167           313.859          0.996877
         148.229           313.768           1.21780
         148.292           313.678           1.56233
         148.354           313.548           1.11343
         148.417           313.376          0.969089
         148.480           313.180           1.28514
         148.542           312.979           1.04872
         148.605           312.770           1.40184
         148.668           312.555           1.14098
         148.730           312.324           1.32037
         148.793           312.128           1.67265
         148.856           311.950           1.28978
         148.918           311.795           1.22675
         148.981           311.641           1.02451
         149.044           311.513           1.13341
         149.106           311.403           1.47709
         149.169           311.324           1.60273
         149.232           311.253           1.10438
         149.294           311.197           1.57586
         149.357           311.143           1.40620
         149.420           311.104           1.16505
         149.482           311.059           1.40847
         149.545           311.031           1.21040
         149.608           310.958           1.71943
         149.670           310.868           1.54622
         149.733           310.766           1.27663
         149.796           310.655           1.19582
         149.858           310.544           1.28913
         149.921           310.418           1.65172
         149.984           310.290           1.48213
         150.047           310.188           1.26090
         150.109           310.110           1.02434
         150.172           310.036          0.993916
         150.235           309.938           1.35506
         150.297           309.857           1.24554
         150.360           309.783           1.08893
         150.423           309.748           1.31705
         150.486           309.723           1.03239
         150.548           309.679           1.05985
         150.611           309.666           1.10451
         150.674           309.634           1.02871
         150.737           309.606           1.05055
         150.799           309.564           1.34663
         150.862           309.510          0.974978
         150.925           309.446           1.13701
         150.988           309.393          0.870765
         151.051           309.403           1.23941
         151.113           309.405          0.962301
         151.176           309.438           1.07267
         151.239           309.470          0.952952
         151.302           309.492          0.943596
         151.364           309.545           1.32792
         151.427           309.573          0.836079
         151.490           309.606           1.24563
         151.553           309.641           1.27470
         151.616           309.705          0.973221
         151.678           309.784           1.14220
         151.741           309.804          0.949956
         151.804           309.780          0.931313
         151.867           309.675           1.04904
         151.930           309.564           1.03626
         151.992           309.419           1.07572
         152.055           309.250          0.911561
         152.118           309.089           1.31520
         152.181           308.891           1.24077
         152.244           308.729          0.865364
         152.307           308.570          0.931535
         152.369           308.399          0.793198
         152.432           308.242           1.07923
         152.495           308.109           1.21411
         152.558           308.042          0.818962
         152.621           308.034          0.914610
         152.684           308.061          0.708087
         152.746           308.103          0.985708
         152.809           308.154           1.20945
         152.872           308.265          0.872631
         152.935           308.366           1.05611
         152.998           308.494          0.925842
         153.061           308.587          0.988495
         153.123           308.653           1.25435
         153.186           308.719          0.739971
         153.249           308.756          0.574687
         153.312           308.735          0.624484
         153.375           308.701          0.643571
         153.438           308.619          0.998698
         153.501           308.535           1.14919
         153.564           308.426          0.931463
         153.626           308.296           1.12599
         153.689           308.118           1.37494
         153.752           307.931           1.21340
         153.815           307.740           1.06248
         153.878           307.563          0.907805
         153.941           307.410           1.12249
         154.004           307.273           1.18441
         154.067           307.138           1.39241
         154.130           307.046           1.24829
         154.192           306.940          0.978420
         154.255           306.826           1.00349
         154.318           306.718          0.813950
         154.381           306.561           1.12828
         154.444           306.423           1.18978
         154.507           306.285           1.47684
         154.570           306.161           1.25057
         154.633           306.016          0.975440
         154.696           305.808           1.33506
         154.759           305.574           1.27504
         154.821           305.302           1.65891
         154.884           305.044          0.882657
         154.947           304.763          0.991491
         155.010           304.465          0.841430
         155.073           304.234          0.974383
         155.136           304.019           1.27439
         155.199           303.865           1.35798
         155.262           303.691           1.01606
         155.325           303.508           1.45044
         155.388           303.349          0.880943
         155.451           303.222           1.11168
         155.514           303.183           1.40746
         155.576           303.171           1.09949
         155.639           303.199           1.34804
         155.702           303.227           1.01520
         155.765           303.254           1.41036
         155.828           303.275           1.43735
         155.891           303.232          0.953308
         155.954           303.132           1.23989
         156.017           303.007          0.955651
         156.080           302.885           1.63875
         156.143           302.751           1.07194
         156.206           302.546           1.02277
         156.269           302.271           1.23362
         156.332           301.935           1.06184
         156.395           301.565           1.61225
         156.458           301.162           1.15510
         156.521           300.743           1.24042
         156.583           300.329           1.13515
         156.646           299.950          0.853309
         156.709           299.604           1.20498
         156.772           299.301           1.13980
         156.835           299.031           1.46348
         156.898           298.777          0.865433
         156.961           298.551           1.14913
         157.024           298.382           1.11413
         157.087           298.235           1.39048
         157.150           298.143           1.52136
         157.213           298.045           1.00369
         157.276           297.941          0.892452
         157.339           297.823           1.19409
         157.402           297.671           1.54565
         157.465           297.480           1.15537
         157.528           297.259          0.701008
         157.591           297.020          0.940371
         157.654           296.767           1.03328
         157.717           296.514           1.02623
         157.780           296.282          0.959578
         157.843           296.024          0.830474
         157.905           295.824          0.913665
         157.968           295.624          0.854252
         158.031           295.482          0.966274
         158.094           295.408           1.26509
         158.157           295.370          0.766344
         158.220           295.367           1.14858
         158.283           295.392          0.875717
         158.346           295.444           1.28337
         158.409           295.502           1.11606
         158.472           295.571           1.12283
         158.535           295.639           1.43159
         158.598           295.670           1.06120
         158.661           295.728          0.939496
         158.724           295.768           1.28029
         158.787           295.791           1.09290
         158.850           295.815           1.34857
         158.913           295.805           1.04439
         158.976           295.790          0.914897
         159.039           295.768           1.63036
         159.102           295.769           1.18227
         159.165           295.781          0.823861
         159.228           295.816           1.21646
         159.291           295.836          0.866200
         159.354           295.837           1.24720
         159.416           295.808           1.51065
         159.479           295.763           1.18665
         159.542           295.699           1.56198
         159.605           295.611          0.999633
         159.668           295.480           1.12229
         159.731           295.325           1.26751
         159.794           295.140           1.59769
         159.857           294.930           1.58918
         159.920           294.674           1.47292
         159.983           294.397          0.865841
         160.046           294.108           1.16936
         160.109           293.845          0.941486
         160.172           293.609           1.35058
         160.235           293.403           1.36860
         160.298           293.221           1.17546
         160.361           293.063          0.982381
         160.424           292.961          0.805386
         160.487           292.874           1.30204
         160.550           292.827           1.25362
         160.613           292.806           1.09882
         160.676           292.836           1.15764
         160.738           292.904           1.14220
         160.801           292.984           1.26307
         160.864           293.063          0.892927
         160.927           293.100          0.697901
         160.990           293.143           1.16958
         161.053           293.220          0.969589
         161.116           293.291           1.09255
         161.179           293.379          0.692074
         161.242           293.425          0.901872
         161.305           293.478           1.12418
         161.368           293.495           1.09897
         161.431           293.498           1.11732
         161.494           293.471           1.18508
         161.557           293.412           1.04653
         161.620           293.400          0.696301
         161.683           293.394          0.922173
         161.745           293.399          0.754414
         161.808           293.399          0.858432
         161.871           293.325          0.932215
         161.934           293.249          0.856619
         161.997           293.146          0.868401
         162.060           293.103          0.957725
         162.123           293.066          0.607185
         162.186           293.099          0.921016
         162.249           293.167          0.806425
         162.312           293.252          0.941276
         162.375           293.377          0.707072
         162.438           293.500          0.789559
         162.500           293.617          0.400924
         162.563           293.791          0.963212
         162.626           293.972          0.788129
         162.689           294.255          0.934326
         162.752           294.547          0.613619
         162.815           294.836          0.411386
         162.878           295.038          0.410568
         162.941           295.222          0.978117
         163.004           295.330          0.733608
         163.066           295.360          0.829646
         163.129           295.318          0.909405
         163.192           295.243          0.777334
         163.255           295.122          0.618340
         163.318           295.009           1.09175
         163.381           294.795          0.865049
         163.444           294.530          0.910532
         163.507           294.199          0.774476
         163.570           293.836          0.960437
         163.632           293.447          0.804310
         163.695           293.053          0.947962
         163.758           292.658          0.833131
         163.821           292.259          0.898888
         163.884           291.864          0.744279
         163.947           291.462          0.887933
         164.010           290.994          0.772564
         164.072           290.488          0.958035
         164.135           289.923          0.578759
         164.198           289.385          0.858469
         164.261           288.890           1.23512
         164.324           288.409          0.962442
         164.387           287.982          0.801454
         164.449           287.587           1.17956
         164.512           287.292           1.08459
         164.575           287.030           1.08387
         164.638           286.825           1.15930
         164.701           286.693           1.48957
         164.764           286.667           1.03452
         164.826           286.732           1.05433
         164.889           286.857           1.08907
         164.952           287.014          0.715457
         165.015           287.191          0.828011
         165.078           287.354          0.730055
         165.141           287.516          0.950593
         165.203           287.588          0.768570
         165.266           287.636          0.884060
         165.329           287.637           1.02062
         165.392           287.621          0.901470
         165.454           287.558          0.981752
         165.517           287.479          0.986716
         165.580           287.359          0.844241
         165.643           287.256          0.961279
         165.706           287.162          0.825128
         165.768           287.087           1.00892
         165.831           287.033          0.551758
         165.894           287.020          0.781846
         165.957           287.014          0.654652
         166.019           287.060           1.04589
         166.082           287.124          0.839120
         166.145           287.163          0.748671
         166.208           287.174          0.735870
         166.270           287.187          0.806303
         166.333           287.128          0.961713
         166.396           287.012          0.865042
         166.459           286.821          0.971748
         166.521           286.542          0.761779
         166.584           286.191          0.881379
         166.647           285.782          0.895174
         166.710           285.295          0.833515
         166.772           284.735          0.467656
         166.835           284.136          0.918990
         166.898           283.510          0.863243
         166.960           282.871          0.945420
         167.023           282.258          0.739490
         167.086           281.656           1.14644
         167.149           281.117          0.746555
         167.211           280.660          0.919920
         167.274           280.271           1.08615
         167.337           279.982          0.958875
         167.399           279.814          0.887854
         167.462           279.783          0.701485
         167.525           279.856          0.749626
         167.587           280.032           1.14501
         167.650           280.290          0.680115
         167.713           280.616           1.03439
         167.775           281.005          0.828272
         167.838           281.424          0.784169
         167.901           281.862          0.699379
         167.963           282.337          0.844539
         168.026           282.823          0.651012
         168.088           283.287          0.820631
         168.151           283.700          0.975957
         168.214           284.057          0.783321
         168.276           284.301          0.712874
         168.339           284.464          0.908659
         168.402           284.565          0.742379
         168.464           284.599          0.643489
         168.527           284.562          0.562383
         168.589           284.457          0.932098
         168.652           284.325          0.878795
         168.714           284.115          0.762281
         168.777           283.852          0.852370
         168.840           283.524          0.732015
         168.902           283.187          0.557741
         168.965           282.866          0.845499
         169.027           282.551          0.614946
         169.090           282.272          0.638921
         169.152           281.998          0.631858
         169.215           281.765           1.03326
         169.278           281.541          0.856306
         169.340           281.303          0.782239
         169.403           281.056          0.948110
         169.465           280.773          0.817500
         169.528           280.504          0.646088
         169.590           280.195          0.627395
         169.653           279.870          0.861400
         169.715           279.512          0.965221
         169.778           279.096          0.826007
         169.840           278.638           1.22488
         169.903           278.122          0.764181
         169.965           277.581          0.780065
         170.028           276.993          0.655595
         170.090           276.420          0.835689
         170.152           275.874           1.20091
         170.215           275.364          0.977201
         170.277           274.875          0.929450
         170.340           274.448           1.03441
         170.402           274.055           1.40584
         170.465           273.718          0.877194
         170.527           273.430          0.980251
         170.590           273.199          0.974317
         170.652           273.003          0.819241
         170.714           272.862           1.02159
         170.777           272.734           1.08915
         170.839           272.590          0.918911
         170.902           272.412          0.997203
         170.964           272.230          0.739840
         171.026           271.991          0.920926
         171.089           271.734          0.883535
         171.151           271.412          0.801734
         171.213           271.021          0.672635
         171.276           270.594          0.803647
         171.338           270.091          0.794107
         171.401           269.542          0.672157
         171.463           268.953          0.868065
         171.525           268.340          0.990322
         171.588           267.716          0.755337
         171.650           267.087          0.709185
         171.712           266.441          0.744802
         171.774           265.742           1.08552
         171.837           265.063          0.949262
         171.899           264.411          0.912315
         171.961           263.765          0.748732
         172.024           263.179          0.605814
         172.086           262.620          0.651649
         172.148           262.089           1.23868
         172.210           261.601          0.712484
         172.273           261.142          0.871988
         172.335           260.710          0.944444
         172.397           260.347          0.942503
         172.459           260.099           1.01618
         172.522           259.937          0.947832
         172.584           259.856           1.04200
         172.646           259.834          0.810724
         172.708           259.847           1.44156
         172.770           259.913          0.920044
         172.833           260.040          0.739087
         172.895           260.189          0.819596
         172.957           260.395          0.889666
         173.019           260.622          0.736093
         173.081           260.835          0.761228
         173.143           260.998          0.717042
         173.206           261.117           1.09287
         173.268           261.146          0.781150
         173.330           261.177          0.757760
         173.392           261.173          0.795426
         173.454           261.146           1.05570
         173.516           261.078          0.718118
         173.578           260.986          0.400995
         173.640           260.840          0.806421
         173.703           260.662          0.607377
         173.765           260.470          0.898305
         173.827           260.313          0.837103
         173.889           260.224          0.836947
         173.951           260.197          0.747650
         174.013           260.212          0.848276
         174.075           260.277          0.555422
         174.137           260.326          0.742041
         174.199           260.391          0.877550
         174.261           260.477          0.755732
         174.323           260.598          0.771207
         174.385           260.761          0.658068
         174.447           260.998          0.846912
         174.509           261.254          0.674423
         174.571           261.473          0.710093
         174.633           261.660          0.640981
         174.695           261.754          0.738841
         174.757           261.787           1.12928
         174.819           261.771          0.825602
         174.881           261.700           1.06036
         174.943           261.591          0.958278
         175.005           261.447          0.733346
         175.067           261.239           1.09503
         175.128           260.922          0.935183
         175.190           260.534          0.911793
         175.252           260.089          0.936686
         175.314           259.611           1.21608
         175.376           259.166          0.841964
         175.438           258.729          0.913848
         175.500           258.360          0.692259
         175.562           258.077          0.992513
         175.623           257.836          0.892379
         175.685           257.624          0.988655
         175.747           257.421          0.937199
         175.809           257.267           1.05059
         175.871           257.142          0.938576
         175.932           257.046          0.816762
         175.994           256.967          0.669527
         176.056           256.863          0.749097
         176.118           256.784          0.717548
         176.180           256.634          0.645747
         176.241           256.387          0.533692
         176.303           256.072          0.667831
         176.365           255.681          0.536703
         176.426           255.264          0.678693
         176.488           254.820          0.625936
         176.550           254.358          0.547077
         176.612           253.865          0.691390
         176.673           253.375          0.737818
         176.735           252.913          0.544789
         176.797           252.436          0.576684
         176.858           251.968          0.721676
         176.920           251.498          0.531083
         176.982           251.103          0.630042
         177.043           250.782          0.494338
         177.105           250.504          0.612466
         177.166           250.294          0.656242
         177.228           250.112          0.582058
         177.290           250.000          0.792939
         177.351           249.939          0.669389
         177.413           249.889          0.573472
         177.474           249.843          0.686960
         177.536           249.817          0.669730
         177.597           249.827          0.763111
         177.659           249.798          0.708418
         177.720           249.727          0.768163
         177.782           249.641          0.837843
         177.843           249.483          0.672429
         177.905           249.328          0.729186
         177.966           249.115          0.521264
         178.028           248.890          0.897142
         178.089           248.635          0.781046
         178.151           248.388          0.592534
         178.212           248.222          0.883308
         178.274           248.087           1.06184
         178.335           248.033          0.637333
         178.397           248.072          0.815181
         178.458           248.222          0.883569
         178.519           248.499          0.771760
         178.581           248.852          0.729403
         178.642           249.333          0.869532
         178.703           249.873          0.860937
         178.765           250.498          0.840963
         178.826           251.175          0.716554
         178.887           251.863           1.00528
         178.949           252.615          0.668032
         179.010           253.332          0.710453
         179.071           254.049          0.725605
         179.133           254.730          0.806313
         179.194           255.379           1.00795
         179.255           255.986          0.801129
         179.316           256.496          0.677793
         179.378           256.927          0.505061
         179.439           257.283          0.737239
         179.500           257.562          0.464777
         179.561           257.752          0.432001
         179.623           257.835          0.641622
         179.684           257.893          0.600769
         179.745           257.867          0.761804
         179.806           257.781          0.718609
         179.867           257.643          0.493650
         179.928           257.446          0.567509
         179.990           257.158          0.734662
         180.051           256.842          0.533028
         180.112           256.524          0.523426
         180.173           256.226          0.811589
         180.234           255.924          0.719065
         180.295           255.668          0.704841
         180.356           255.454          0.542408
         180.417           255.278          0.790949
         180.478           255.117          0.626530
         180.539           254.979          0.516014
         180.600           254.889          0.663862
         180.661           254.868          0.705086
         180.722           254.914          0.726521
         180.783           255.021          0.630456
         180.844           255.157          0.781241
         180.905           255.341          0.586142
         180.966           255.508          0.525643
         181.027           255.636          0.651310
         181.088           255.747          0.770525
         181.149           255.829          0.640487
         181.210           255.886          0.801040
         181.271           255.917          0.794260
         181.331           255.934          0.688979
         181.392           255.931          0.605579
         181.453           255.910          0.773281
         181.514           255.873          0.874680
         181.575           255.848          0.687333
         181.636           255.857          0.576920
         181.696           255.895          0.454563
         181.757           255.988          0.731477
         181.818           256.157          0.855534
         181.879           256.392          0.575976
         181.939           256.687          0.528358
         182.000           257.064          0.730608
         182.061           257.466          0.787455
         182.122           257.885          0.475862
         182.182           258.301          0.719848
         182.243           258.763          0.773882
         182.304           259.236          0.811423
         182.364           259.718          0.532282
         182.425           260.179          0.452978
         182.486           260.622          0.569541
         182.546           260.997          0.540075
         182.607           261.348          0.679507
         182.667           261.619          0.526631
         182.728           261.867          0.698967
         182.789           262.074          0.921382
         182.849           262.234          0.892333
         182.910           262.257          0.543092
         182.970           262.214          0.744964
         183.031           262.020          0.648475
         183.091           261.704          0.757244
         183.152           261.250          0.554662
         183.212           260.706          0.535374
         183.273           260.040          0.850524
         183.333           259.318          0.768886
         183.394           258.514          0.751247
         183.454           257.648          0.706647
         183.514           256.719          0.692460
         183.575           255.812          0.727749
         183.635           254.900          0.723280
         183.696           254.112          0.656731
         183.756           253.439          0.569629
         183.816           252.923          0.652764
         183.877           252.540          0.629954
         183.937           252.344          0.466621
         183.997           252.297          0.542217
         184.058           252.423          0.642097
         184.118           252.720          0.576947
         184.178           253.212          0.411995
         184.238           253.829          0.507485
         184.299           254.541          0.455068
         184.359           255.233          0.461501
         184.419           255.921          0.424093
         184.479           256.591          0.452518
         184.539           257.200          0.407439
         184.599           257.746          0.565565
         184.660           258.229          0.301215
         184.720           258.609          0.400087
         184.780           258.855          0.490256
         184.840           258.997          0.336273
         184.900           259.011          0.413107
         184.960           258.918          0.414901
         185.020           258.819          0.358032
         185.080           258.703          0.574883
         185.140           258.589          0.495472
         185.200           258.518          0.404540
         185.260           258.445          0.481805
         185.320           258.335          0.450874
         185.380           258.201          0.443100
         185.440           258.053          0.315770
         185.500           257.852          0.645389
         185.560           257.661          0.238348
         185.620           257.432          0.414773
         185.680           257.157          0.417424
         185.740           256.846          0.406633
         185.800           256.463          0.453846
         185.859           256.016          0.400134
         185.919           255.510          0.186680
         185.979           254.986          0.228921
         186.039           254.421          0.183369
         186.099           253.868          0.366666
         186.158           253.316          0.413906
         186.218           252.759          0.473495
         186.278           252.266          0.599984
         186.338           251.845          0.410635
         186.397           251.429          0.429459
         186.457           251.056          0.463101
         186.517           250.667          0.428338
         186.576           250.268          0.295353
         186.636           249.874          0.366453
         186.696           249.490          0.301234
         186.755           249.084          0.294831
         186.815           248.695          0.389614
         186.875           248.303          0.308592
         186.934           247.896          0.407442
         186.994           247.446          0.399209
         187.053           246.987          0.432042
         187.113           246.460          0.364375
         187.172           245.969          0.358209
         187.232           245.465          0.283576
         187.291           244.985          0.393348
         187.351           244.540          0.292374
         187.410           244.092          0.352191
         187.470           243.663          0.319040
         187.529           243.290          0.373117
         187.588           242.927          0.407403
         187.648           242.642          0.350219
         187.707           242.409          0.330460
         187.766           242.255          0.312148
         187.826           242.119          0.271011
         187.885           242.032          0.362807
         187.944           241.935          0.375108
         188.004           241.881          0.411515
         188.063           241.811          0.353944
         188.122           241.704          0.357215
         188.181           241.564          0.288480
         188.241           241.425          0.346159
         188.300           241.182          0.390573
         188.359           240.845          0.314766
         188.418           240.425          0.281417
         188.477           239.848          0.256070
         188.536           239.202          0.431019
         188.596           238.512          0.249520
         188.655           237.758          0.287361
         188.714           237.001          0.307301
         188.773           236.264          0.323575
         188.832           235.527          0.313952
         188.891           234.801          0.394794
         188.950           234.098          0.337098
         189.009           233.416          0.424107
